scenario_name,mode,selected_plot,plot_key,plot_title,series_name,time,value
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0,0.8136727955415972
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.08347245409015025,0.8142033793844591
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.1669449081803005,0.8147007498412264
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.25041736227045075,0.8151679308924237
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.333889816360601,0.8156075902322103
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.41736227045075125,0.8160220902392479
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.5008347245409015,0.8164135304406089
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.5843071786310517,0.8167837830803266
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.667779632721202,0.8171345230644597
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.7512520868113522,0.8174672532933099
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.8347245409015025,0.8177833261890513
Scenario 1,all_plots,food_sec,soil,Soil,BAU,0.9181969949916527,0.8180839620691275
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.001669449081803,0.8183702648917509
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.0851419031719534,0.8186432358017957
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.1686143572621035,0.8189037848274243
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.2520868113522536,0.8191527644260377
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.335559265442404,0.8193953690830076
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.4190317195325544,0.8196447456717286
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.5025041736227045,0.8199165862406389
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.5859766277128546,0.8202208902703843
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.669449081803005,0.8205588337215161
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.7529215358931554,0.8209279412012934
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.8363939899833055,0.8213259221124121
Scenario 1,all_plots,food_sec,soil,Soil,BAU,1.9198664440734556,0.821750661199447
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.003338898163606,0.8222002023773441
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.0868113522537564,0.822672734322715
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.1702838063439067,0.8231665776076567
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.2537562604340566,0.8236801457902789
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.337228714524207,0.8242087928306803
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.4207011686143574,0.8247423816698379
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.5041736227045073,0.825290186921696
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.5876460767946576,0.8262329594395881
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.671118530884808,0.8271757377725782
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.7545909849749584,0.8281185161056113
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.8380634390651087,0.8290612944386446
Scenario 1,all_plots,food_sec,soil,Soil,BAU,2.9215358931552586,0.8300040727716776
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.005008347245409,0.8309468511047106
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.0884808013355594,0.8318896294377438
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.1719532554257093,0.8328324077649247
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.2554257095158596,0.833775173952624
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.33889816360601,0.834713715572212
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.4223706176961604,0.8356364564649214
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.5058430717863107,0.8365287310540606
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.5893155258764606,0.8373803183334818
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.672787979966611,0.8381884576522254
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.7562604340567614,0.8389535934009859
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.8397328881469113,0.839676169291032
Scenario 1,all_plots,food_sec,soil,Soil,BAU,3.9232053422370616,0.8403566280406023
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.006677796327212,0.8409954112733633
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.090150250417362,0.8415929594194609
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.173622704507513,0.8421497116236392
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.257095158597663,0.8426661656501638
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.340567612687813,0.843149924866563
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.424040066777963,0.8436207632160034
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.507512520868113,0.8441031537290107
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.590984974958264,0.8446141156803924
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.674457429048414,0.8451582869352938
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.757929883138564,0.8457352728144093
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.841402337228715,0.8463446762168679
Scenario 1,all_plots,food_sec,soil,Soil,BAU,4.924874791318865,0.8469861027708869
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.0083472454090145,0.8476591608763488
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.091819699499165,0.8483634617452289
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.175292153589315,0.8490986194399147
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.258764607679466,0.8498641945005556
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.342237061769616,0.8506568608128781
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.425709515859766,0.85146836298128
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.509181969949917,0.8522887442187294
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.592654424040067,0.8531110534156188
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.676126878130217,0.8539333669695871
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.759599332220367,0.85475568052354
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.843071786310517,0.8555779940774928
Scenario 1,all_plots,food_sec,soil,Soil,BAU,5.926544240400668,0.8564003076314457
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.010016694490818,0.8572226211853984
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.093489148580968,0.8580449347393511
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.176961602671119,0.85886724824464
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.260434056761269,0.859689531012444
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.3439065108514185,0.8605076433941488
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.427378964941569,0.8613110518882905
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.510851419031719,0.8620868848215218
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.59432387312187,0.8628266011125617
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.67779632721202,0.8635281413803455
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.76126878130217,0.8641919330949872
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.844741235392321,0.864818401840032
Scenario 1,all_plots,food_sec,soil,Soil,BAU,6.928213689482471,0.865407971155482
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.011686143572621,0.8659610624672183
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.095158597662771,0.8664780950189109
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.178631051752921,0.8669594858785459
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.262103505843072,0.8674057724977444
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.345575959933222,0.8678242324736987
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.429048414023372,0.8682325947123429
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.512520868113523,0.868651997034482
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.595993322203673,0.8690965311057093
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.6794657762938225,0.8695696496251596
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.762938230383973,0.8700709915697074
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.846410684474123,0.8706001950663388
Scenario 1,all_plots,food_sec,soil,Soil,BAU,7.929883138564274,0.8711569013492156
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.013355592654424,0.8717407547788764
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.096828046744575,0.8723514028597397
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.180300500834724,0.8729884962559534
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.263772954924875,0.8736515971366154
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.347245409015025,0.8743376033801658
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.430717863105174,0.8750392170361151
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.514190317195325,0.8757479599665186
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.597662771285476,0.8764581229117677
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.681135225375627,0.8771682890680674
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.764607679465776,0.8778784552243669
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.848080133555927,0.8785886213806668
Scenario 1,all_plots,food_sec,soil,Soil,BAU,8.931552587646078,0.8792987875369664
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.015025041736227,0.880008953693266
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.098497495826377,0.8807191198495656
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.181969949916528,0.8814292858695041
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.265442404006677,0.8821393830950282
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.348914858096828,0.8828454360154041
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.432387312186979,0.8835379977344884
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.515859766277128,0.8842059191229368
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.599332220367279,0.8848421571704759
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.68280467445743,0.8854452209069301
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.766277128547578,0.8860155098511331
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.84974958263773,0.8865534208330095
Scenario 1,all_plots,food_sec,soil,Soil,BAU,9.93322203672788,0.8870593479490398
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.016694490818029,0.8875336825199017
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.10016694490818,0.8879768130502533
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.18363939899833,0.8883891253468816
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.267111853088482,0.8887712031686652
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.35058430717863,0.8891298859531502
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.434056761268781,0.8894808657839226
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.517529215358932,0.8898422004928366
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.601001669449081,0.8902254275291785
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.684474123539232,0.8906330549826569
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.767946577629383,0.891064758931336
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.851419031719532,0.8915202158311593
Scenario 1,all_plots,food_sec,soil,Soil,BAU,10.934891485809683,0.8919991053726314
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.018363939899833,0.8925011104822383
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.101836393989982,0.8930259173226396
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.185308848080133,0.8935732152916698
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.268781302170284,0.8941425717160968
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.352253756260435,0.8947311346029098
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.435726210350584,0.8953325211961755
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.519198664440735,0.8959395820825625
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.602671118530886,0.8965476738300492
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.686143572621035,0.897155767959317
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.769616026711185,0.8977638620887067
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.853088480801336,0.8983719562180964
Scenario 1,all_plots,food_sec,soil,Soil,BAU,11.936560934891485,0.8989800503474861
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.020033388981636,0.8995881444768756
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.103505843071787,0.9001962386062654
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.186978297161936,0.9008043325066246
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.270450751252087,0.9014123175280073
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.353923205342237,0.9020164482179155
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.437395659432386,0.9026083533148622
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.520868113522537,0.9031784923580783
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.604340567612688,0.9037211263520181
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.687813021702837,0.9042352085980359
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.771285475792988,0.9047211037456467
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.854757929883139,0.905179173358053
Scenario 1,all_plots,food_sec,soil,Soil,BAU,12.93823038397329,0.9056097758892783
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.021702838063439,0.9060132666651441
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.10517529215359,0.906389997865934
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.18864774624374,0.9067403187646363
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.27212020033389,0.9070648552877933
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.35559265442404,0.9073699333899974
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.43906510851419,0.9076692911610117
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.52253756260434,0.9079782103783416
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.60601001669449,0.9083060400532894
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.689482470784641,0.9086545512553258
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.77295492487479,0.9090234580792156
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.856427378964941,0.9094124757658243
Scenario 1,all_plots,food_sec,soil,Soil,BAU,13.939899833055092,0.9098213227341233
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.023372287145243,0.9102497205701976
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.106844741235392,0.9106973940154408
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.190317195325543,0.9111640709539678
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.273789649415694,0.9116493258174554
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.357262103505843,0.9121505676337194
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.440734557595993,0.9126622680663087
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.524207011686144,0.9131784428959648
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.607679465776293,0.9136953476583063
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.691151919866444,0.9142122540670222
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.774624373956595,0.9147291604757382
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.858096828046744,0.915246066884454
Scenario 1,all_plots,food_sec,soil,Soil,BAU,14.941569282136895,0.9157629732931699
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.025041736227045,0.9162798797018858
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.108514190317194,0.9167967861106018
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.191986644407345,0.9173136921742021
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.275459098497496,0.9178304391182419
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.358931552587645,0.9183435570910664
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.442404006677796,0.9188457156357963
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.525876460767947,0.9193288314156532
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.609348914858098,0.9197882793681816
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.692821368948247,0.9202233568725304
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.776293823038397,0.9206343903815956
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.859766277128548,0.9210217031160692
Scenario 1,all_plots,food_sec,soil,Soil,BAU,15.943238731218697,0.921385615061881
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.026711185308848,0.9217264429689088
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.110183639398997,0.9220445003509028
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.19365609348915,0.9223400978337057
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.2771285475793,0.9226138938671582
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.360601001669448,0.9228716612893685
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.4440734557596,0.9231253137323477
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.52754590984975,0.923387661438024
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.6110183639399,0.9236662099311268
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.69449081803005,0.923962182915701
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.7779632721202,0.9242753314649548
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.86143572621035,0.9246054081875315
Scenario 1,all_plots,food_sec,soil,Soil,BAU,16.9449081803005,0.9249521686905169
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.02838063439065,0.9253153715606175
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.1118530884808,0.9256947783448666
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.195325542570952,0.9260901535308769
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.2787979966611,0.9265010821273861
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.362270450751254,0.9269252340725614
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.445742904841403,0.9273578604094717
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.529215358931552,0.9277939889737311
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.612687813021704,0.9282306247123472
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.696160267111853,0.9286672615928595
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.779632721202002,0.9291038984733717
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.863105175292155,0.9295405353538839
Scenario 1,all_plots,food_sec,soil,Soil,BAU,17.946577629382304,0.9299771722343962
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.030050083472453,0.9304138091149085
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.113522537562606,0.9308504459954208
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.196994991652755,0.9312870824284921
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.280467445742904,0.931723515585863
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.363939899833056,0.9321565751408116
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.447412353923205,0.9325799022498718
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.530884808013354,0.9329867116534188
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.614357262103507,0.9333733128204912
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.697829716193656,0.9337392593567359
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.781302170283805,0.9340848388902806
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.864774624373958,0.9344103358619741
Scenario 1,all_plots,food_sec,soil,Soil,BAU,18.948247078464107,0.9347160315356181
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.031719532554256,0.9350022040090472
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.115191986644408,0.935269128226011
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.198664440734557,0.935517076422584
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.282136894824706,0.9357467316384038
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.36560934891486,0.9359633021794522
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.449081803005008,0.936177030780366
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.532554257095157,0.9363985780995051
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.61602671118531,0.9366339179573252
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.69949916527546,0.9368838641197762
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.782971619365608,0.937148202169331
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.86644407345576,0.9374267194707102
Scenario 1,all_plots,food_sec,soil,Soil,BAU,19.94991652754591,0.9377192061340608
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.033388981636058,0.9380254549919108
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.11686143572621,0.9383452615759055
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.20033388981636,0.9386784240933416
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.283806343906512,0.9390245406189528
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.36727879799666,0.9393815335590758
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.45075125208681,0.9397453537072039
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.534223706176963,0.9401118971939475
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.617696160267112,0.9404787866568676
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.70116861435726,0.9408456768970119
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.784641068447414,0.9412125671371563
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.868113522537563,0.9415794573773006
Scenario 1,all_plots,food_sec,soil,Soil,BAU,20.95158597662771,0.941946347617445
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.035058430717864,0.9423132378575894
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.118530884808013,0.9426801280977337
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.202003338898162,0.9430470178039826
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.285475792988315,0.9434136670519649
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.368948247078464,0.9437772133854303
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.452420701168613,0.9441321868051638
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.535893155258766,0.9444729442742179
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.619365609348915,0.9447965666788256
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.702838063439064,0.9451027882875834
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.786310517529216,0.9453918592061236
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.869782971619365,0.945664026525123
Scenario 1,all_plots,food_sec,soil,Soil,BAU,21.953255425709514,0.9459195343386753
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.036727879799667,0.9461586237631614
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.120200333889816,0.9463815329565926
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.203672787979965,0.9465884976436577
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.287145242070117,0.9467802115725299
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.370617696160267,0.9469613279029232
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.454090150250416,0.9471405909795039
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.537562604340568,0.9473268134491015
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.621035058430717,0.9475247132877044
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.70450751252087,0.9477348050494285
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.78797996661102,0.9479569057491233
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.871452420701168,0.9481908342352903
Scenario 1,all_plots,food_sec,soil,Soil,BAU,22.95492487479132,0.9484364118134572
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.03839732888147,0.9486934622215486
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.12186978297162,0.9489618116052206
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.20534223706177,0.9492412884931568
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.28881469115192,0.9495315059208267
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.37228714524207,0.9498306247275068
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.45575959933222,0.9501352155613155
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.53923205342237,0.9504419066519241
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.62270450751252,0.9507488236880739
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.706176961602672,0.9510557412301317
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.78964941569282,0.9513626587721895
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.87312186978297,0.9516695763142472
Scenario 1,all_plots,food_sec,soil,Soil,BAU,23.956594323873123,0.951976493856305
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.040066777963272,0.9522834113983627
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.12353923205342,0.9525903289404205
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.207011686143574,0.9528972458772962
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.290484140233723,0.9532038918119937
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.37395659432387,0.9535077086636278
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.457429048414024,0.9538040266464065
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.540901502504173,0.9540881862066499
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.624373956594322,0.9543578981691979
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.707846410684475,0.954613024506535
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.791318864774624,0.9548537803443289
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.874791318864773,0.9550803780422861
Scenario 1,all_plots,food_sec,soil,Soil,BAU,24.958263772954925,0.9552930272169803
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.041736227045075,0.9554919347649182
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.125208681135224,0.9556773048858282
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.208681135225376,0.955849339667877
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.292153589315525,0.9560087357801876
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.375626043405674,0.9561596164175213
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.459098497495827,0.9563093955466826
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.542570951585976,0.9564653053036011
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.62604340567613,0.9566310429388019
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.709515859766277,0.9568069213650944
Scenario 1,all_plots,food_sec,soil,Soil,BAU,25.792988313856426,0.9569927856118184
