scenario_name,mode,selected_plot,time,soil_BAU,soil_Land_1,soil_Land_2,soil_Land_3,prod_Baseline_total,prod_Land_1,prod_Land_2,prod_Land_3,prod_Scenario_total,pop_Baseline,pop_Scenario,cal_demand_Baseline,cal_demand_Scenario,ssr_Baseline,ssr_Scenario,inc_Baseline,inc_Scenario,deg_Baseline,deg_Land_1,deg_Land_2,deg_Land_3,deg_Scenario_total_areaweighted,emis_Baseline_total,emis_Scenario_total,infl_Inflation,lambda_t,palma_Baseline,palma_Scenario,gini_Baseline,gini_Scenario,food_price_Baseline,food_price_Scenario,food_sec_Baseline,food_sec_Scenario,inc_pdf_Income_PDF
Scenario 2,all_plots,inc,7.361472294458892,0.9224894848263292,0.9224894848263292,0.7918874283599886,0.7918872814841648,0,0,8788834.326323358,8788832.696208728,17577667.022532087,5793098.867605365,5793098.867605365,4055169207323.7554,4055169207323.7554,0,109.29464589048277,37560.51978716229,37560.51978716229,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1333128045604814,0.00007786169,1.1485771314622022,1.1485771314622022,0.31617115994609124,0.31617115994609124,529421354444760300,4843.982522028205,2786649115270258.5,25.496666305708903,
Scenario 2,all_plots,inc,7.371474294858972,0.9226680883967037,0.9226680883967037,0.7917678979106498,0.7917677509726497,0,0,8787507.706808303,8787506.076003604,17575013.782811906,5794257.8350478625,5794257.8350478625,4055980484533.504,4055980484533.504,0,109.01127748215849,37562.39823580195,37562.39823580195,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1335055226595907,0.00007786169,1.1485334164496919,1.1485334164496919,0.3161639206170442,0.3161639206170442,529331342464212500,4855.748457317605,2785972237215198.5,25.556734143136424,
Scenario 2,all_plots,inc,7.381476295259052,0.9228463148401999,0.9228463148401999,0.7916483168715294,0.7916481698713523,0,0,8786180.525817974,8786178.8943232,17572359.420141175,5795417.034354169,5795417.034354169,4056791924047.9185,4056791924047.9185,0,108.70614719098211,37564.27677838519,37564.27677838519,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1336982735301864,0.00007786169,1.1484897042698812,1.1484897042698812,0.31615668142131703,0.31615668142131703,529241345787428400,4868.550302473902,2785295526167927.5,25.622244906486635,
Scenario 2,all_plots,inc,7.391478295659132,0.9230241647946128,0.9230241647946128,0.7915286852419633,0.7915285381796084,0,0,8784852.783345005,8784851.151160143,17569703.93450515,5796576.46557066,5796576.46557066,4057603525899.4624,4057603525899.4624,0,108.37927895400196,37566.1554149167,37566.1554149167,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.13389105717784,0.00007786169,1.148445994922533,1.148445994922533,0.31614944235891057,0.31614944235891057,529151364411806800,4882.403440203618,2784618982086492,25.693278355065754,
Scenario 2,all_plots,inc,7.401480296059212,0.9232016388973945,0.9232016388973945,0.7914090030213133,0.7914088558967801,0,0,8783524.47938231,8783522.846507356,17567047.325889666,5797736.128743725,5797736.128743725,4058415290120.6074,4058415290120.6074,0,108.03069579531935,37568.03414540119,37568.03414540119,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.134083873608125,0.00007786169,1.1484022884074088,1.1484022884074088,0.31614220342982413,0.31614220342982413,529061398334746100,4897.324732010739,2783942604928947,25.769922006274502,
Scenario 2,all_plots,inc,7.411482296459292,0.9233787377856517,0.9233787377856517,0.7912892702089677,0.7912891230222553,0,0,8782195.613923099,8782193.980358046,17564389.594281144,5798896.023919758,5798896.023919758,4059227216743.831,4059227216743.831,0,107.66041982601486,37569.91296984334,37569.91296984334,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1342767228266148,0.00007786169,1.148358584724276,1.148358584724276,0.31613496463405866,0.31613496463405866,528971447553645800,4913.332572996583,2783266394653357.5,25.85227142111529,
Scenario 2,all_plots,inc,7.421484296859372,0.9235554620961405,0.9235554620961405,0.7911694868043403,0.791169339555448,0,0,8780866.186960869,8780864.552705703,17561730.739666574,5800056.151145165,5800056.151145165,4060039305801.615,4060039305801.615,0,107.26847224424367,37571.79188824786,37571.79188824786,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1344696048388845,0.00007786169,1.148314883872899,1.148314883872899,0.3161277259716128,0.3161277259716128,528881512065905900,4930.446952406252,2782590351217802.5,25.94043051980843,
Scenario 2,all_plots,inc,7.431486297259452,0.9237318124652627,0.9237318124652627,0.7910496528068715,0.7910495054957987,0,0,8779536.198489407,8779534.563544126,17559070.762033533,5801216.510466357,5801216.510466357,4060851557326.4497,4060851557326.4497,0,106.85487333549759,37573.67090061946,37573.67090061946,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1346625196505096,0.00007786169,1.148271185853048,1.148271185853048,0.3161204874424875,0.3161204874424875,528791591868926500,4948.689520305294,2781914474580366,26.03451192952005,
Scenario 2,all_plots,inc,7.441488297659532,0.9239077895290642,0.9239077895290642,0.7909297682160276,0.7909296208427735,0,0,8778205.64850279,8778204.012867386,17556409.661370173,5802377.101929759,5802377.101929759,4061663971350.831,4061663971350.831,0,106.41964247303595,37575.55000696282,37575.55000696282,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.134855467267067,0.00007786169,1.1482274906644776,1.1482274906644776,0.316113249046682,0.316113249046682,528701686960108000,4968.083660815415,2781238764699148.5,26.13463736644149,
Scenario 2,all_plots,inc,7.451490298059612,0.9240833939232294,0.9240833939232294,0.7908098330313011,0.7908096855958652,0,0,8776874.536995387,8776872.900669852,17553747.43766524,5803537.925581801,5803537.925581801,4062476547907.2607,4062476547907.2607,0,105.96279811848343,37577.42920728265,37577.42920728265,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.135048447694134,0.00007786169,1.148183798306959,1.148183798306959,0.3161060107841967,0.3161060107841967,528611797336852000,4988.6545723885,2780563221532260,26.24093805472316,
Scenario 2,all_plots,inc,7.461492298459692,0.9242586262830776,0.9242586262830776,0.7906898472522108,0.7906896997545924,0,0,8775542.863961855,8775541.226946183,17551084.090908036,5804698.981468924,5804698.981468924,4063289287028.247,4063289287028.247,0,105.48435782259521,37579.30850158365,37579.30850158365,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1352414609372892,0.00007786169,1.1481401087802576,1.1481401087802576,0.316098772655031,0.316098772655031,528521922996559800,5010.429355653224,2779887845037819,26.353555185054702,
Scenario 2,all_plots,inc,7.471494298859772,0.9244334872435619,0.9244334872435619,0.7905698108783016,0.7905696633185001,0,0,8774210.629397145,8774208.991691327,17548419.62108847,5805860.269637578,5805860.269637578,4064102188746.3047,4064102188746.3047,0,104.98433822618969,37581.18788987051,37581.18788987051,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.135434507002112,0.00007786169,1.1480964220841416,1.1480964220841416,0.3160915346591855,0.3160915346591855,528432063936633600,5033.437109429808,2779212635173957.5,26.472640416002992,
Scenario 2,all_plots,inc,7.481496299259852,0.9246079774392628,0.9246079774392628,0.7904497239091446,0.7904495762871595,0,0,8772877.833296496,8772876.19490053,17545754.028197028,5807021.790134221,5807021.790134221,4064915253093.955,4064915253093.955,0,104.46275506124745,37583.06737214795,37583.06737214795,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.1356275858941824,0.00007786169,1.1480527382183678,1.1480527382183678,0.3160842967966597,0.3160842967966597,528342220154475800,5057.709035576402,2778537591898817,26.598356421575666,
Scenario 2,all_plots,inc,7.491498299659932,0.9247820975043856,0.9247820975043856,0.7903292152067924,0.7903294386601682,0,0,8771540.356551794,8771542.836569319,17543083.193121113,5808183.543005321,5808183.543005321,4065728480103.7246,4065728480103.7246,0,103.91962315217727,37584.94694842064,37584.94694842064,0,0,0.3225,0.3225,0.215,-716800,358399.8924799998,1.135820697619082,0.00007786169,1.148009057182708,1.148009057182708,0.3160770590674536,0.3160770590674536,528252391647489400,5083.278553405934,2777862715170551,26.73087748887156,
Scenario 2,all_plots,inc,7.5015003000600124,0.9249558480727583,0.9249558480727583,0.7902096271304725,0.79020925043715,0,0,8743897.194985593,8770208.916693522,17514106.111679114,5809345.5282973545,5809345.5282973545,4066541869808.148,4066541869808.148,0,103.35495641724823,37586.82661869332,37586.82661869332,0,0,0.321532306461292,0.3225,0.21467743548709733,-716800,356786.77001678676,1.136013842182393,0.00007786169,1.147965378976929,1.147965378976929,0.31606982147156687,0.31606982147156687,528162578413077800,5110.181424496602,2777188004947321,26.87039017012109,
Scenario 2,all_plots,inc,7.5115023004600925,0.9251292297778266,0.9251292297778266,0.7900968724640587,0.7900890116177546,0,0,8567235.215660512,8768874.435269253,17336109.650929764,5810507.746056806,5810507.746056806,4067355422239.7646,4067355422239.7646,0,102.76876787018799,37588.70638297065,37588.70638297065,0,0,0.31508101620324036,0.3225,0.2125270054010801,-716800,346032.62026203575,1.1362070195896985,0.00007786169,1.1479217036007916,1.1479217036007916,0.3160625840090002,0.3160625840090002,528072780448644860,5138.455888813206,2776513461187301.5,27.017093993911114,
Scenario 2,all_plots,inc,7.5215043008601725,0.9253022432526502,0.9253022432526502,0.7899942301765427,0.7899687222016583,0,0,8390730.709225636,8767539.392292917,17158270.101518553,5811670.19633017,5811670.19633017,4068169137431.119,4068169137431.119,0,102.16106962194682,37590.58624125737,37590.58624125737,0,0,0.3086297259451887,0.3225,0.2103765753150629,-716800,335278.47050728486,1.1364002298465823,0.00007786169,1.1478780310540635,1.1478780310540635,0.31605534667975294,0.31605534667975294,527982997751594940,5168.1428131618795,2775839083848676.5,27.171202240940072,
Scenario 2,all_plots,inc,7.531506301260253,0.9254748891299014,0.9254748891299014,0.7899022797911253,0.7898483821885641,0,0,8214382.966945271,8766203.787761219,16980586.75470649,5812832.879163952,5812832.879163952,4068983015414.766,4068983015414.766,0,101.53187288262775,37592.46619355815,37592.46619355815,0,0,0.3021784356871371,0.3225,0.2082261452290457,-716800,324524.32075253385,1.1365934729586291,0.00007786169,1.1478343613365056,1.1478343613365056,0.3160481094838244,0.3160481094838244,527893230319332860,5199.285853119096,2775164872889644.5,27.33294279026817,
Scenario 2,all_plots,inc,7.541508301660333,0.9256471680418598,0.9256471680418598,0.7898210115857222,0.7897279915782008,0,0,8038184.768548712,8764867.62167115,16803052.39021986,5813995.794604661,5813995.794604661,4069797056223.2627,4069797056223.2627,0,100.88118796358185,37594.34623987771,37594.34623987771,0,0,0.2957271454290855,0.3225,0.2060757151430285,-716800,313770.1709977829,1.1367867489314254,0.00007786169,1.1477906944478862,1.1477906944478862,0.3160408724212158,0.3160408724212158,527803478149263600,5231.931629708811,2774490828268408.5,27.502559042722623,
Scenario 2,all_plots,inc,7.551510302060413,0.925819080620409,0.925819080620409,0.7897504346802775,0.7896075503703239,0,0,7862129.089975399,8763530.894019993,16625659.983995393,5815158.942698821,5815158.942698821,4070611259889.175,4070611259889.175,0,100.2090242796687,37596.22638022075,37596.22638022075,0,0,0.2892758551710339,0.3225,0.2039252850570113,-716800,303016.0212430319,1.1369800577705576,0.00007786169,1.147747030387972,1.147747030387972,0.3160336354919268,0.3160336354919268,527713741238793000,5266.129922251526,2773816949943188,27.68031092890269,
Scenario 2,all_plots,inc,7.561512302460493,0.9259906274970349,0.9259906274970349,0.7896905569929557,0.7894870585647152,0,0,7686208.887368509,8762193.604805328,16448402.492173836,5816322.323492962,5816322.323492962,4071425626445.073,4071425626445.073,0,99.51539035168169,37598.10661459196,37598.10661459196,0,0,0.28282456491298225,0.3225,0.20177485497099407,-716800,292261.87148828094,1.1371733994816133,0.00007786169,1.147703369156526,1.147703369156526,0.3160263986959569,0.3160263986959569,527624019585327360,5301.933878978259,2773143237872211.5,27.86647601011343,
Scenario 2,all_plots,inc,7.571514302860573,0.9261618093028208,0.9261618093028208,0.7896413852399745,0.7893665161611831,0,0,7510417.098407459,8760855.754025029,16271272.85243249,5817485.9370336225,5817485.9370336225,4072240155923.5356,4072240155923.5356,0,98.80029380893824,37599.98694299606,37599.98694299606,0,0,0.2763732746549306,0.3225,0.19962442488497686,-716800,281507.72173352994,1.1373667740701812,0.00007786169,1.1476597107533184,1.1476597107533184,0.3160191620333059,0.3160191620333059,527534313186273100,5339.400247193883,2772469692013717,28.061350681559393,
Scenario 2,all_plots,inc,7.581516303260653,0.9263326266684438,0.9263326266684438,0.789602924935653,0.7892459231595623,0,0,7334746.643642594,8759517.34167726,16094263.985319853,5818649.783367352,5818649.783367352,4073054848357.146,4073054848357.146,0,98.06374139203412,37601.86736543774,37601.86736543774,0,0,0.269921984396879,0.3225,0.19747399479895966,-716800,270753.571978779,1.137560181541851,0.00007786169,1.1476160551781103,1.1476160551781103,0.31601192550397394,0.31601192550397394,527444622039037100,5378.589624991427,2771796312325952.5,28.26525148826424,
Scenario 2,all_plots,inc,7.591518303660733,0.9265030802241739,0.9265030802241739,0.7895751803924618,0.7891252795597142,0,0,7159190.427829862,8758178.367760485,15917368.795590347,5819813.862540707,5819813.862540707,4073869703778.495,4073869703778.495,0,97.30573895576255,37603.74788192171,37603.74788192171,0,0,0.26347069413882734,0.3225,0.19532356471294243,-716800,259999.42222402804,1.137753621902213,0.00007786169,1.14757240243067,1.14757240243067,0.31600468910796087,0.31600468910796087,527354946141027100,5419.566736765391,2771123098767180,28.478516565472024,
Scenario 2,all_plots,inc,7.601520304060813,0.9266731705998682,0.9266731705998682,0.7895581547210233,0.7890045853615264,0,0,6983741.341264952,8756838.832273455,15740580.173538407,5820978.174600254,5820978.174600254,4074684722220.1777,4074684722220.1777,0,96.52629147219695,37605.62849245266,37605.62849245266,0,0,0.25701940388077577,0.3225,0.19317313462692526,-716800,249245.27246927706,1.1379470951568587,0.00007786169,1.147528752510758,1.147528752510758,0.315997452845267,0.315997452845267,527265285489650900,5462.400735052815,2770450051295670,28.70150721675306,
Scenario 2,all_plots,inc,7.611522304460893,0.9268428984249679,0.9268428984249679,0.7895518498301122,0.7888838405649131,0,0,6808392.261117461,8755498.735215217,15563890.996332679,5822142.7195925675,5822142.7195925675,4075499903714.7974,4075499903714.7974,0,95.72540303393698,37607.50919703532,37607.50919703532,0,0,0.25056811362272413,0.3225,0.19102270454090803,-716800,238491.1227145261,1.1381406013113804,0.00007786169,1.1474851054181459,1.1474851054181459,0.31599021671589156,0.31599021671589156,527175640082316900,5507.165531550912,2769777169869704.5,28.934609644712083,
Scenario 2,all_plots,inc,7.621524304860973,0.9270122643284971,0.9270122643284971,0.7895562664265866,0.788763045169815,0,0,6633136.052764453,8754158.076585116,15387294.129349569,5823307.497564234,5823307.497564234,4076315248294.964,4076315248294.964,0,94.90307685751857,37609.38999567436,37609.38999567436,0,0,0.2441168233646725,0.3225,0.18887227445489083,-716800,227736.97295977513,1.1383341403713712,0.00007786169,1.1474414611525898,1.1474414611525898,0.31598298071983516,0.31598298071983516,527086009916434100,5553.940160525748,2769104454447575.5,29.17823685110792,
Scenario 2,all_plots,inc,7.631526305261053,0.9271812689390576,0.9271812689390576,0.7895714040152503,0.7886421991761997,0,0,6457965.571123558,8752816.85638279,15210782.427506346,5824472.508561845,5824472.508561845,4077130755993.2915,4077130755993.2915,0,94.05931528698652,37611.27088837451,37611.27088837451,0,0,0.2376655331066209,0.3225,0.18672184436887362,-716800,216982.82320502415,1.1385277123424253,0.00007786169,1.14739781971387,1.14739781971387,0.3159757448570975,0.3159757448570975,526996394989411700,5602.80917824546,2768431904987588,29.432830725386015,
Scenario 2,all_plots,inc,7.641528305661133,0.9273499128848258,0.9273499128848258,0.7895972608990207,0.788521302584061,0,0,6282873.661988694,8751475.07460817,15034348.736596864,5825637.752632003,5825637.752632003,4077946426842.4023,4077946426842.4023,0,93.19411979763028,37613.15187514046,37613.15187514046,0,0,0.23121424284856926,0.3225,0.1845714142828564,-716800,206228.67345027317,1.1387213172301378,0.00007786169,1.1473541811017405,1.1473541811017405,0.3159685091276786,0.3159685091276786,526906795298659400,5653.863102552286,2767759521448054.5,29.698864343138876,
Scenario 2,all_plots,inc,7.651530306061213,0.9275181967935512,0.9275181967935512,0.7896338341789684,0.7884003553934192,0,0,6107853.163364558,8750132.731261482,14857985.89462604,5826803.22982132,5826803.22982132,4078762260874.924,4078762260874.924,0,92.30749099988269,37615.032955976916,37615.032955976916,0,0,0.22476295259051762,0.3225,0.18242098419683922,-716800,195474.52369552222,1.1389149550401048,0.00007786169,1.147310545315969,1.147310545315969,0.3159612735315779,0.3159612735315779,526817210841587500,5707.1988972407125,2767087303787302,29.976844498902246,
Scenario 2,all_plots,inc,7.661532306461293,0.9276861212925515,0.9276861212925515,0.7896811197543168,0.7882793576043219,0,0,5932896.906800769,8748789.826343253,14681686.733144023,5827968.940176414,5827968.940176414,4079578258123.49,4079578258123.49,0,91.3994286433802,37616.91413088859,37616.91413088859,0,0,0.21831166233246602,0.3225,0.180270554110822,-716800,184720.37394077127,1.139108625777923,0.00007786169,1.1472669123563244,1.1472669123563244,0.3159540380687957,0.3159540380687957,526727641615606660,5762.920506546908,2766415251963663.5,30.26731450103027,
Scenario 2,all_plots,inc,7.671534306861373,0.9278536870087095,0.9278536870087095,0.7897391123224428,0.7881583092168427,0,0,5757997.718726027,8747446.359854301,14505444.078580327,5829134.883743918,5829134.883743918,4080394418620.742,4080394418620.742,0,90.46993162118537,37618.79539988018,37618.79539988018,0,0,0.21186037207441438,0.3225,0.1781201240248048,-716800,173966.2241860203,1.1393023294491906,0.00007786169,1.1472232822225688,1.1472232822225688,0.3159468027393319,0.3159468027393319,526638087618127900,5821.139445791345,2765743365935485.5,30.570857260246125,
Scenario 2,all_plots,inc,7.681536307261453,0.928020894568472,0.928020894568472,0.7898078053788458,0.7880372102310824,0,0,5583148.421782036,8746102.331795748,14329250.753577784,5830301.060570468,5830301.060570468,4081210742399.3276,4081210742399.3276,0,89.51899797417093,37620.6767629564,37620.6767629564,0,0,0.20540908181636278,0.3225,0.17596969393878759,-716800,163212.0744312693,1.139496066059506,0.00007786169,1.1471796549144697,1.1471796549144697,0.3159395675431866,0.3159395675431866,526548548846562900,5881.975455070317,2765071645661128,30.888098707929444,
Scenario 2,all_plots,inc,7.691538307661532,0.9281877445978446,0.9281877445978446,0.7898871912169766,0.7879160606471681,0,0,5408341.836156535,8744757.742168998,14153099.578325532,5831467.470702711,5831467.470702711,4082027229491.8975,4082027229491.8975,0,88.54662489556519,37622.55822012194,37622.55822012194,0,0,0.19895779155831173,0.3225,0.17381926385277058,-716800,152457.9246765193,1.1396898356144691,0.00007786169,1.1471360304317957,1.1471360304317957,0.3159323324803596,0.3159323324803596,526459025298323500,5945.557223883425,2764400091098956.5,31.21971158538658,
Scenario 2,all_plots,inc,7.701540308061612,0.9283542377223886,0.9283542377223886,0.7899772609284826,0.7877948604652538,0,0,5233570.78091922,8743412.590975765,13976983.371894985,5832634.114187303,5832634.114187303,4082843879931.1123,4082843879931.1123,0,87.55280873565823,37624.43977138151,37624.43977138151,0,0,0.1925065013002601,0.3225,0.17166883376675335,-716800,141703.7749217683,1.1398836381196804,0.00007786169,1.1470924087743055,1.1470924087743055,0.31592509755085074,0.31592509755085074,526369516970822500,6012.023195738372,2763728702207350,31.56641965138632,
Scenario 2,all_plots,inc,7.711542308461692,0.9285203745672201,0.9285203745672201,0.7900780044032847,0.7876736096855202,0,0,5058828.075356443,8742066.878218053,13800894.953574497,5833800.99107091,5833800.99107091,4083660693749.637,4083660693749.637,0,86.5375450066692,37626.32141673983,37626.32141673983,0,0,0.18605521104220846,0.3225,0.16951840368073615,-716800,130949.62516701734,1.1400774735807415,0.00007786169,1.14704878994177,1.14704878994177,0.3159178627546598,0.3159178627546598,526280023861472600,6081.5224631218,2763057478944697,31.92900236228975,
Scenario 2,all_plots,inc,7.721544308861772,0.9286861557570046,0.9286861557570046,0.7901894103295761,0.7875523083081749,0,0,4884106.54030515,8740720.603898164,13624827.144203313,5834968.101400207,5834968.101400207,4084477670980.1445,4084477670980.1445,0,85.50082838777323,37628.20315620159,37628.20315620159,0,0,0.17960392078415685,0.3225,0.16736797359471894,-716800,120195.47541226639,1.1402713420032546,0.00007786169,1.147005173933954,1.147005173933954,0.3159106280917868,0.3159106280917868,526190545967687300,6154.215764802268,2762386421269402.5,32.308300087352464,
Scenario 2,all_plots,inc,7.731546309261852,0.9288515819159548,0.9288515819159548,0.7903114661938262,0.7874309563334518,0,0,4709398.99948693,8739373.768018698,13448772.767505627,5836135.445221875,5836135.445221875,4085294811655.3125,4085294811655.3125,0,84.44265273028827,37630.0849897715,37630.0849897715,0,0,0.17315263052610522,0.3225,0.16521754350870174,-716800,109441.32565751541,1.1404652433928237,0.00007786169,1.1469615607506214,1.1469615607506214,0.31590339356223185,0.31590339356223185,526101083286880100,6230.276599282815,2761715529139870.5,32.70521993145872,
Scenario 2,all_plots,inc,7.741548309661932,0.9290166536678289,0.9290166536678289,0.7904441582808557,0.7873095537616122,0,0,4534698.280842464,8738026.370582553,13272724.651425017,5837303.022582607,5837303.022582607,4086112115807.825,4086112115807.825,0,83.3630110630214,37631.96691745427,37631.96691745427,0,0,0.1667013402680536,0.3225,0.16306711342268454,-716800,98687.17590276443,1.1406591777550523,0.00007786169,1.1469179503915405,1.1469179503915405,0.3158961591659949,0.3158961591659949,526011635816465900,6309.892470400423,2761044802514527.5,33.12074224894794,
Scenario 2,all_plots,inc,7.7515503100620124,0.9291813716359254,0.9291813716359254,0.7905874716735931,0.7871881005929439,0,0,4359997.217864113,8736678.411592923,13096675.629457036,5838470.833529105,5838470.833529105,4086929583470.374,4086929583470.374,0,82.26189611178924,37633.8489392546,37633.8489392546,0,0,0.16025005001000198,0.3225,0.1609166833366673,-716800,87933.02614801345,1.1408531450955464,0.00007786169,1.146874342856478,1.146874342856478,0.3158889249030756,0.3158889249030756,525922203553858900,6393.266243695142,2760374241351804,33.555927735978905,
Scenario 2,all_plots,inc,7.7615523104620925,0.9293457364430812,0.9293457364430812,0.7907413902535191,0.7870665968277617,0,0,4185288.6509324526,8735329.891053302,12920618.541985754,5839638.878108079,5839638.878108079,4087747214675.6553,4087747214675.6553,0.011391332457752248,81.14991298366722,37635.73105517721,37635.73105517721,0,0,0.15379875975195034,0.3225,0.1587662532506501,-716800,77178.8763932625,1.1410471454199116,0.00007786169,1.1468307381452003,1.1468307381452003,0.31588169077347394,0.31588169077347394,46160779.56171182,6479.770182899729,242263.4802245681,34.007477570130966,
Scenario 2,all_plots,inc,7.7715543108621725,0.9295097487116695,0.9295097487116695,0.7909058967008418,0.7869450424664073,0,0,4010565.428650881,8733980.808967484,12744546.237618364,5840807.156366246,5840807.156366246,4088565009456.372,4088565009456.372,0.09397333480603329,80.08413613399836,37637.61326522679,37637.61326522679,0,0,0.14734746949389874,0.3225,0.1566158231646329,-716800,66424.72663851152,1.141241178733755,0.00007786169,1.1467871362574664,1.1467871362574664,0.3158744567771899,0.3158744567771899,5594601.763648111,6564.888004311417,29359.749985916875,34.45168729336766,
Scenario 2,all_plots,inc,7.781556311262253,0.9296734090635957,0.9296734090635957,0.7910809724944979,0.7868234375092492,0,0,3835820.4091791273,8732631.165339556,12568451.574518682,5841975.668350337,5841975.668350337,4089382967845.236,4089382967845.236,0.2477263240291188,79.06452600913771,37639.49556940806,37639.49556940806,0,0,0.1408961792358471,0.3225,0.1544653930786157,-716800,55670.57688376057,1.141435245042685,0.00007786169,1.1467435371930466,1.1467435371930466,0.31586722291422337,0.31586722291422337,2121914.173017999,6648.4177483880085,11134.721192971012,34.88749872357473,
Scenario 2,all_plots,inc,7.791558311662333,0.9298367181202944,0.9298367181202944,0.7912665979121601,0.786701781956683,0,0,3661046.4615667965,8731280.96017391,12392327.421740707,5843144.414107087,5843144.414107087,4090201089874.961,4090201089874.961,0.47262997954015734,78.09104295232653,37641.37796772572,37641.37796772572,0,0,0.13444488897779547,0.3225,0.1523149629925985,-716800,44916.42712900959,1.14162934435231,0.00007786169,1.1466999409517118,1.1466999409517118,0.3158599891845746,0.3158599891845746,1112000.1889028721,6730.152481772657,5834.783593667099,35.31382788906609,
Scenario 2,all_plots,inc,7.801560312062413,0.929999676502728,0.929999676502728,0.7914627520305845,0.7865800758091313,0,0,3486236.4670884013,8729930.193475235,12216166.660563637,5844313.393683243,5844313.393683243,4091019375578.27,4091019375578.27,0.7686633440521016,77.1636480156339,37643.26046018449,37643.26046018449,0,0,0.12799359871974386,0.3225,0.15016453290658127,-716800,34162.277374258614,1.1418234766682402,0.00007786169,1.1466563475332183,1.1466563475332183,0.31585275558824305,0.31585275558824305,683622.1270776049,6809.881126421311,3586.776886600805,35.729569388227574,
Scenario 2,all_plots,inc,7.811562312462493,0.9301622848313822,0.9301622848313822,0.7916694127252525,0.786458319067043,0,0,3311383.320574975,8728578.865248518,12039962.185823493,5845482.607125559,5845482.607125559,4091837824987.891,4091837824987.891,1.1358048299925876,76.28230293672998,37645.14304678905,37645.14304678905,0,0,0.12154230846169224,0.3225,0.14801410282056407,-716800,23408.127619507664,1.1420176419960861,0.00007786169,1.1466127569373394,1.1466127569373394,0.31584552212522865,0.31584552212522865,462567.08487573836,6887.38945956076,2426.7851958175097,36.1336016434927,
Scenario 2,all_plots,inc,7.821564312862573,0.9303245437262634,0.9303245437262634,0.7918865566712069,0.7863365117308947,0,0,3136479.931750901,8727226.975499043,11863706.907249944,5846652.0544808,5846652.0544808,4092656438136.56,4092656438136.56,1.574032224771174,75.44697014222392,37647.02572754414,37647.02572754414,0,0,0.11509101820364061,0.3225,0.14586367273454687,-716800,12653.977864756656,1.1422118403414596,0.00007786169,1.1465691691638396,1.1465691691638396,0.31583828879553205,0.31583828879553205,333726.7147713674,6962.461213842276,1750.716979811048,36.52479267864508,
Scenario 2,all_plots,inc,7.831566313262653,0.9304864538068977,0.9304864538068977,0.7921141593434434,0.7862146538011898,0,0,2961519.2265679557,8725874.524232397,11687393.750800353,5847821.735795739,5847821.735795739,4093475215057.0176,4093475215057.0176,2.0833226959243576,74.65761275079242,37648.908502454455,37648.908502454455,0,0,0.10863972794558899,0.3225,0.14371324264852967,-716800,1899.8281100057065,1.1424060717099733,0.00007786169,1.1465255842124822,1.1465255842124822,0.3158310555991523,0.3158310555991523,252100.7876751212,7034.8792744972,1322.4142899750605,36.90200640242807,
Scenario 2,all_plots,inc,7.841568313662733,0.9306480156923254,0.9306480156923254,0.7923521950169108,0.7860927452784587,0,0,2786494.1485374607,8724521.511454472,11511015.659991933,5848991.651117158,5848991.651117158,4094294155782.0107,4094294155782.0107,2.663652796139195,73.91419457609953,37650.791371524705,37650.791371524705,0,0,0.10218843768753737,0.3225,0.14156281256251246,-716800,-8854.321644745243,1.1426003361072405,0.00007786169,1.1464820020830362,1.1464820020830362,0.3158238225360893,0.3158238225360893,197142.05915895352,7104.426965983394,1034.0486694977942,37.264109358805676,
Scenario 2,all_plots,inc,7.851570314062813,0.9308092300010995,0.9308092300010995,0.7926006367665281,0.7859707861632588,0,0,2611397.66006249,8723167.937171448,11334565.597233938,5850161.800491847,5850161.800491847,4095113260344.293,4095113260344.293,3.3149984681566838,73.21668012950792,37652.67433475959,37652.67433475959,0,0,0.09573714742948575,0.3225,0.13941238247649523,-716800,-19608.47139949625,1.142794633538876,0.00007786169,1.1464384227752664,1.1464384227752664,0.3158165896063435,0.3158165896063435,158379.7765917842,7170.889418368539,830.6723962266612,37.609977892477964,
Scenario 2,all_plots,inc,7.861572314462893,0.9309700973512842,0.9309700973512842,0.7928594564680604,0.7858487764561747,0,0,2436222.7437726897,8721813.801389819,11158036.545162508,5851332.183966608,5851332.183966608,4095932528776.6255,4095932528776.6255,4.037335049556427,72.56503462258286,37654.557392163835,37654.557392163835,0,0,0.08928585717143411,0.3225,0.13726195239047803,-716800,-30362.6211542472,1.1429889640104944,0.00007786169,1.1463948462889355,1.1463948462889355,0.31580935680991473,0.31580935680991473,130021.27522193463,7234.055001445195,681.8876668458771,37.93850566647915,
